Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1590,923202015,90,7,78,7060,1,0,3,0,3,0,2,14,2,2,2,6,7,5,1997,1998,1,1,14,14,0,0,2,3,3,3,3,1,6,490,1,0,1179,1042,1,4,1,5,1344,0,0,1302,0,0,1,0,2,2,2,8,7,0,0,2,1968,3,4,784,3,3,2,0,0,0,0,0,0,0.0,0,0,0,11,2008,0,3,206300
1978,902107050,90,7,60,7200,1,1,3,0,3,0,2,20,2,2,2,6,5,5,1980,1980,1,1,8,8,0,0,2,2,4,3,3,1,2,600,1,0,450,1045,1,2,1,5,936,0,0,1302,1,0,1,0,2,1,2,4,7,0,0,6,1970,1,2,672,3,3,2,49,0,0,0,0,0,0.0,0,0,0,8,2007,0,0,140000
679,535451170,90,5,60,7200,1,0,3,0,3,0,2,15,2,2,2,0,4,5,1949,1950,1,1,3,12,0,0,2,2,2,3,3,1,2,633,1,0,571,1045,5,1,0,3,1040,0,0,1304,0,0,1,0,2,2,2,6,7,0,0,6,1970,1,2,420,3,3,2,0,0,0,0,0,0,0.0,0,0,0,6,2009,0,0,90000
2083,905476160,90,5,42,7711,1,0,2,0,3,0,2,7,2,2,2,0,4,3,1977,1977,1,1,8,8,0,0,2,2,3,3,3,1,3,697,1,0,108,1049,1,2,1,5,1440,0,0,1306,0,0,2,0,4,2,2,8,7,0,0,0,1976,0,0,0,0,0,0,321,0,0,0,0,0,0.0,0,0,0,8,2007,9,1,150000
2573,535151130,90,5,70,7728,1,0,3,0,3,0,2,15,2,2,2,7,5,6,1962,1962,3,1,15,17,0,0,2,2,4,3,3,1,3,763,1,0,604,1050,1,2,1,5,1190,0,0,1306,1,0,2,0,3,1,2,6,7,0,0,2,1976,1,2,540,3,3,2,0,18,0,0,0,0,0.0,2,0,0,5,2006,0,0,132500
2820,908103310,90,5,38,7840,1,0,2,0,3,2,2,7,2,2,2,6,6,5,1975,1975,0,5,10,15,0,0,2,2,4,3,3,1,3,773,1,0,684,1052,1,2,1,5,1012,0,0,1306,1,0,2,0,4,0,2,4,7,0,0,0,1977,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,10,2006,0,2,127500
206,903450110,90,7,110,8472,0,0,1,1,3,1,1,11,3,2,2,0,5,5,1963,1963,1,1,15,17,0,40,2,2,4,3,3,1,1,784,1,0,651,1053,1,2,0,5,816,0,0,1306,1,0,2,0,2,1,2,5,7,0,0,5,1993,1,2,516,3,3,2,106,0,0,0,0,0,0.0,0,0,0,5,2010,0,0,110000
677,535450160,90,5,60,8544,1,0,3,0,3,1,2,15,2,2,2,0,3,4,1950,1950,1,1,3,3,0,76,2,2,2,3,3,1,1,915,1,0,0,1055,5,1,0,4,1040,0,0,1310,0,0,2,0,2,2,2,6,7,0,0,6,1995,1,2,400,3,3,2,0,0,0,0,0,0,0.0,0,0,0,6,2009,0,0,92900
2625,535454030,90,5,60,8544,1,0,3,0,3,1,2,15,2,2,2,0,3,4,1950,1950,1,1,3,12,0,80,2,2,2,3,3,1,1,931,1,0,0,1055,5,1,0,3,1040,0,0,1312,0,0,2,0,2,2,2,6,7,0,0,6,1995,1,2,400,3,2,2,0,0,0,0,0,0,0.0,0,0,0,12,2006,0,0,81400
2627,535454060,90,5,60,8544,1,0,3,0,3,0,2,15,2,2,2,0,3,4,1950,1950,1,1,13,12,0,80,2,2,4,3,3,1,1,1000,1,0,628,1056,1,3,0,3,1040,0,0,1313,1,0,2,0,2,2,2,6,7,0,0,6,1995,1,2,400,3,3,2,0,0,0,0,0,0,0.0,0,0,0,7,2006,0,0,93500
689,535476110,90,5,75,8604,1,0,2,0,3,0,2,15,2,2,2,6,5,7,1978,1978,1,1,10,10,0,84,2,3,4,3,3,1,1,1188,1,0,706,1056,1,3,1,5,941,0,0,1314,0,0,2,0,2,1,3,4,7,0,0,2,1996,1,2,564,3,3,2,0,40,0,0,0,0,0.0,0,0,0,11,2009,0,0,145000
2187,908225310,90,5,52,8741,1,0,3,0,3,0,2,7,2,2,2,0,5,6,1946,1950,1,1,10,10,0,116,2,2,4,3,3,1,1,191,1,0,1212,1056,1,2,0,5,1195,0,0,1314,1,0,2,0,4,2,2,8,7,0,0,0,1998,0,0,0,0,0,0,118,0,0,0,0,0,0.0,2,0,0,7,2007,0,1,98500
1589,923202005,90,7,97,8940,1,0,2,0,3,1,2,14,2,2,2,6,7,5,1997,1998,1,1,14,14,0,170,2,3,3,3,3,1,1,193,1,121,345,1056,1,4,1,5,1344,0,0,1314,1,0,2,0,2,2,2,8,7,0,0,2,2003,3,4,784,3,3,2,0,0,0,0,0,0,0.0,0,0,0,11,2008,0,3,209200
2750,906225180,90,5,73,9069,1,0,3,0,3,0,2,23,2,2,2,6,6,8,1993,1993,1,1,6,6,0,216,2,3,3,3,3,1,1,306,1,294,455,1057,1,3,1,5,1440,0,0,1314,1,0,2,0,2,2,3,8,7,0,0,2,2004,1,4,920,3,3,2,288,0,0,0,0,0,0.0,0,0,0,4,2006,0,0,224500
1412,905452070,90,5,50,9350,1,0,3,0,3,0,2,7,2,2,2,6,5,5,1975,1975,1,1,6,6,0,376,2,2,3,3,3,1,1,347,1,600,569,1057,1,1,0,5,864,0,0,1315,1,0,2,0,2,1,2,4,7,0,0,0,2006,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,4,2008,0,0,99600
2821,908103320,90,5,35,9400,1,0,2,0,3,2,2,7,2,2,2,6,6,5,1975,1975,0,5,16,10,0,504,2,2,4,3,3,1,1,468,1,831,0,1057,1,2,1,5,980,0,0,1316,0,0,1,0,4,0,2,4,7,0,0,0,2007,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,10,2006,0,2,127500
418,527455090,120,5,24,2104,1,0,3,0,3,0,2,17,2,2,3,0,7,6,1976,1976,1,1,10,2,2,0,3,2,4,2,4,3,5,604,1,0,84,1057,1,2,1,5,836,0,0,1316,1,0,2,0,2,1,2,5,7,0,0,2,1926,1,1,345,3,3,2,150,20,0,0,0,0,0.0,0,0,0,10,2009,0,0,128500
35,527453150,120,5,24,2280,1,0,3,0,3,3,2,17,2,2,4,0,7,6,1975,1975,1,1,10,2,2,0,3,2,4,4,4,3,5,621,1,0,697,1059,1,4,1,5,836,0,0,1316,1,0,2,0,2,1,2,4,7,0,0,2,1927,1,1,308,3,3,2,0,30,0,0,0,0,0.0,0,0,0,6,2010,0,0,120000
412,527453140,120,5,24,2280,1,0,3,0,3,3,2,17,2,2,4,0,7,5,1975,1975,1,1,10,2,2,0,3,2,4,4,4,3,5,624,1,0,952,1059,1,2,1,5,1055,0,0,1317,0,0,2,0,2,1,2,4,7,1,2,2,1928,2,2,440,3,3,2,0,27,0,0,0,0,0.0,0,0,0,8,2009,0,0,123000
2377,527453070,120,5,24,2280,1,0,3,0,3,3,2,17,2,2,4,0,7,7,1976,1976,1,1,10,2,2,0,3,2,4,4,4,3,5,720,1,0,0,1061,1,2,1,5,1055,0,0,1320,0,0,2,0,2,1,2,4,7,0,0,2,1928,1,1,319,3,3,2,0,29,0,0,0,0,0.0,0,0,0,4,2006,0,0,137500
1683,527455030,120,5,24,2304,1,0,3,0,3,0,2,17,2,2,4,0,7,7,1978,1978,1,1,10,2,2,0,3,2,4,4,0,3,5,747,1,0,624,1062,1,2,1,5,1055,0,0,1321,1,0,2,0,2,1,2,4,7,0,0,2,1930,1,1,319,3,3,2,108,32,0,0,0,0,0.0,0,0,0,4,2007,0,0,142500
328,923225390,120,7,31,2394,1,0,3,3,3,0,1,13,2,2,4,0,5,6,1973,1973,1,1,5,5,2,0,3,2,4,4,0,3,5,765,1,0,326,1062,1,4,1,5,945,0,0,1322,0,0,2,0,2,1,2,5,7,1,1,2,1930,2,1,253,3,3,2,174,0,56,0,108,0,0.0,0,0,0,5,2010,0,0,119500
1049,527454120,120,5,24,2529,1,0,3,0,3,0,2,17,2,2,4,0,7,6,1977,1977,1,1,10,2,2,0,3,2,4,4,0,3,5,863,1,0,448,1063,1,1,1,5,1055,0,0,1322,1,0,2,0,2,1,2,4,7,0,0,2,1930,1,2,440,3,3,2,0,38,0,0,0,0,0.0,0,0,0,9,2008,0,0,148500
474,528228460,120,5,43,3182,1,0,3,0,3,0,2,0,2,2,3,0,7,5,2005,2006,1,1,14,14,2,0,3,2,3,4,3,3,5,904,1,0,901,1065,1,4,1,5,1145,0,0,1323,0,0,2,0,2,1,3,5,7,1,4,2,1937,3,2,397,3,3,2,100,16,0,0,0,0,0.0,0,0,0,9,2009,0,0,160200
473,528228455,120,5,43,3182,1,0,3,0,3,0,2,0,2,2,3,0,7,5,2005,2006,1,1,14,14,2,0,3,2,3,4,3,3,5,0,1,0,100,1069,1,4,1,5,1220,0,0,1324,0,0,2,0,2,1,3,5,7,1,4,2,1938,3,2,397,3,3,2,100,16,0,0,0,0,0.0,0,0,0,8,2009,0,0,180000
54,528228440,120,5,43,3182,1,0,3,0,3,0,2,0,2,2,3,0,8,5,2004,2005,1,1,14,14,2,0,3,2,3,4,3,3,5,252,1,0,100,1069,1,4,1,5,1269,0,0,1324,0,0,2,0,2,1,3,6,7,1,3,2,1938,3,2,430,3,3,2,146,20,0,0,144,0,0.0,0,0,0,4,2010,0,0,192000
53,528228285,120,5,43,3203,1,0,3,0,3,0,2,0,2,2,3,0,7,5,2006,2006,1,1,14,14,2,0,3,2,3,4,3,3,5,273,1,0,100,1069,1,4,1,5,1145,0,0,1324,0,0,0,1,2,1,3,6,7,0,0,2,1938,3,2,437,3,3,2,100,116,0,0,0,0,0.0,0,0,0,1,2010,0,0,160000
1727,528188160,120,5,48,3242,1,0,3,0,3,0,2,18,2,2,3,0,7,5,2003,2003,1,1,14,15,2,0,3,2,3,4,3,3,5,274,1,0,780,1072,1,4,1,5,1405,0,0,1324,0,0,2,0,2,1,3,6,7,1,4,2,1939,2,2,478,3,3,2,136,36,0,0,0,0,0.0,0,0,0,3,2007,0,0,200000
2506,533208050,120,2,37,3316,1,2,2,0,3,0,2,24,2,2,3,0,8,5,2005,2005,1,1,8,8,2,0,3,2,3,4,3,3,5,279,1,0,187,1073,1,4,1,5,1247,0,0,1324,0,0,2,0,1,1,3,4,7,1,4,2,1939,3,2,550,3,3,2,0,84,0,0,0,0,0.0,0,0,0,4,2006,0,0,197000
1162,533208140,120,2,37,3435,1,2,2,0,3,1,2,24,2,2,3,0,7,5,2004,2005,1,1,8,8,2,0,3,2,3,4,3,4,5,280,1,0,297,1073,1,4,1,5,1245,0,0,1324,1,0,2,0,1,1,3,5,7,0,0,2,1939,2,2,495,3,3,2,0,100,0,0,0,0,0.0,0,0,0,6,2008,0,0,178000
463,528188020,120,5,48,3480,1,0,3,0,3,0,2,18,2,2,3,0,7,5,2003,2003,1,1,14,14,2,0,3,2,3,4,3,4,5,317,1,0,182,1073,1,4,1,5,1405,0,0,1327,1,0,1,0,2,1,3,6,7,1,3,2,1939,2,2,478,3,3,2,148,36,0,0,0,0,0.0,0,0,0,11,2009,0,0,173000
2505,533206040,120,2,34,3628,1,2,3,0,3,0,2,24,2,2,3,0,7,5,2004,2004,1,1,8,8,2,0,3,2,3,4,3,4,5,432,1,0,463,1080,1,4,1,5,1143,0,0,1328,0,0,2,0,1,1,3,5,7,1,4,2,1940,2,2,588,3,3,2,0,191,0,0,0,0,0.0,0,0,0,5,2006,0,0,176400
2520,533253050,120,5,36,3640,1,0,2,0,3,2,2,9,2,2,4,0,8,5,1980,1980,1,1,15,17,2,0,3,2,4,4,3,4,5,433,1,0,1468,1080,1,2,1,5,1036,0,0,1330,0,0,2,0,1,1,3,4,7,1,3,6,1940,3,2,484,3,3,2,133,108,0,0,0,0,0.0,0,0,0,9,2006,0,0,188000
2327,527182020,120,5,30,3701,1,0,2,0,3,0,2,25,2,2,3,0,8,5,1987,1987,1,1,6,6,2,0,3,2,4,4,3,4,5,469,1,0,1162,1084,1,2,1,5,1204,0,0,1332,0,0,2,0,2,1,2,5,7,0,0,2,1940,2,2,461,3,3,2,120,70,0,0,0,0,0.0,0,0,0,8,2006,0,0,130000
576,533253070,120,5,61,3782,1,0,2,0,3,2,2,9,2,2,3,0,8,5,1981,1981,1,1,15,10,2,0,3,2,4,4,3,4,5,681,1,0,364,1086,1,2,1,5,1226,0,0,1337,0,0,2,0,1,1,3,4,7,2,3,2,1941,3,2,484,3,3,2,133,78,0,0,0,0,0.0,0,0,0,9,2009,0,0,211500
1858,533253180,120,5,40,3840,1,0,2,0,3,0,2,9,2,2,3,0,8,6,1978,1998,1,1,15,10,2,0,3,2,4,4,3,4,5,720,1,0,662,1088,1,2,1,5,1295,0,0,1337,0,0,2,0,1,1,3,4,7,2,3,2,1941,3,2,571,3,3,2,133,89,0,0,0,0,0.0,0,0,0,7,2007,0,0,213750
2085,905476225,120,5,39,3869,1,0,3,0,3,0,1,7,2,2,3,0,5,6,1984,1984,1,1,15,17,2,0,3,4,4,4,3,4,5,787,1,0,780,1088,1,3,1,5,1038,0,0,1337,1,0,2,0,2,1,2,5,7,0,0,2,1941,2,1,264,3,3,2,0,105,0,0,0,0,0.0,0,0,0,7,2007,0,0,130000
2521,533253090,120,5,40,3874,1,0,2,0,3,0,2,9,2,2,3,0,8,5,1980,1980,1,1,15,17,2,0,3,2,4,4,3,4,5,982,1,0,459,1089,1,2,1,5,1226,0,0,1337,1,0,2,0,1,1,3,4,7,1,2,2,1941,3,2,484,3,3,2,133,78,0,0,0,0,0.0,0,0,0,7,2006,0,0,190000
2522,533253160,120,5,40,3876,1,0,2,0,3,0,2,9,2,2,4,0,8,5,1978,1978,1,1,15,10,2,0,3,2,4,4,3,4,5,1111,1,0,369,1090,1,2,1,5,1226,0,0,1337,1,0,2,0,1,1,3,4,7,1,3,2,1941,3,2,484,3,3,2,133,60,0,0,0,0,0.0,0,0,0,7,2006,0,0,170000
108,533253210,120,5,40,3880,1,0,2,0,3,0,2,9,2,2,4,0,8,6,1978,1978,1,1,15,10,2,0,3,2,4,4,3,4,5,0,1,0,545,1091,1,2,1,5,1226,0,0,1337,1,0,2,0,1,1,3,4,7,1,3,2,1941,3,2,484,3,3,2,223,78,0,0,0,0,0.0,0,0,0,1,2010,0,0,206000
1718,528174030,120,5,34,3903,1,0,3,0,3,0,2,18,2,2,4,0,6,5,2005,2006,1,1,14,14,2,0,3,2,3,4,3,4,5,0,1,0,658,1092,1,4,1,5,1302,0,0,1337,1,0,2,0,1,1,3,5,7,1,4,2,1942,2,2,631,3,3,2,110,50,0,0,0,0,0.0,0,0,0,5,2007,0,0,200000
2228,909455060,120,7,35,3907,1,0,2,1,3,0,1,1,2,2,3,0,8,5,1988,1988,1,1,6,6,2,0,3,2,4,4,3,4,5,0,1,0,1237,1092,1,3,1,5,1020,0,0,1337,1,0,1,1,1,1,2,4,7,0,0,2,1942,1,2,509,3,3,2,135,0,0,0,0,0,0.0,0,0,0,3,2007,0,0,200000
299,909455030,120,7,35,3907,1,0,2,2,3,0,1,1,2,2,3,0,8,6,1989,1989,1,1,6,6,2,0,3,2,4,4,3,4,5,0,1,0,381,1094,1,3,1,5,1034,0,0,1338,0,0,1,1,1,1,3,4,7,1,3,2,1942,3,2,598,3,3,2,141,36,0,0,0,0,0.0,0,0,0,4,2010,0,0,185000
300,909455040,120,7,35,3907,1,0,2,2,3,0,1,1,2,2,3,0,8,5,1989,1989,1,1,6,6,2,0,3,2,4,4,3,4,5,0,1,0,1143,1099,1,3,1,5,1191,0,0,1338,1,0,1,1,2,1,3,5,7,1,3,2,1942,1,2,531,3,3,2,112,81,0,0,0,0,0.0,0,0,0,3,2010,0,0,162500
1047,527452150,120,5,53,4043,1,0,3,0,3,0,2,17,2,2,3,0,6,6,1977,1977,1,1,10,10,2,0,3,2,4,4,3,4,5,0,1,0,219,1103,1,2,1,5,1069,0,0,1339,0,0,2,1,2,1,2,4,7,0,0,2,1945,2,2,440,3,3,2,0,55,0,0,200,0,0.0,0,0,0,10,2008,4,1,140000
33,527452190,120,5,53,4043,1,0,3,0,3,0,2,17,2,2,3,0,6,5,1977,1977,1,1,10,10,2,0,3,2,4,4,3,4,5,0,1,0,520,1106,1,2,1,5,1069,0,0,1339,1,0,1,1,2,1,2,4,7,1,2,2,1945,2,2,440,3,3,2,0,55,0,0,165,0,0.0,0,0,0,7,2010,0,0,127500
2374,527452070,120,5,53,4043,1,0,3,0,3,0,2,17,2,2,3,0,6,5,1975,1975,1,1,10,10,2,0,3,2,4,4,3,4,5,0,1,0,144,1107,1,3,1,5,1069,0,0,1340,0,0,1,1,2,1,2,4,7,1,1,2,1945,2,2,440,3,3,2,0,55,0,0,225,0,0.0,0,0,0,7,2006,0,0,146300
1673,527427090,120,4,34,4058,1,0,3,0,3,0,2,15,2,2,3,6,7,5,1998,1998,1,1,8,8,2,0,3,2,3,4,3,4,5,0,1,0,1087,1112,1,4,1,5,767,0,0,1340,1,0,1,1,1,1,2,4,7,0,0,2,1946,3,1,367,3,3,2,120,40,0,0,0,0,0.0,0,0,0,6,2007,0,0,133000
1039,527427110,120,4,34,4060,1,0,3,0,3,0,2,15,2,2,3,0,6,5,1998,1999,1,1,8,8,2,0,3,2,3,4,3,4,5,0,1,0,501,1117,1,4,1,5,1337,0,0,1342,0,0,1,1,2,1,3,5,7,0,0,2,1946,3,2,511,3,3,2,144,68,0,0,0,0,0.0,0,0,0,8,2008,4,1,181000
1674,527427160,120,4,33,4113,1,0,2,0,3,0,2,15,2,2,3,0,6,5,2001,2001,1,1,8,8,2,0,3,2,3,4,3,4,5,0,1,0,360,1117,1,4,1,5,1337,0,0,1342,0,0,1,1,2,1,3,5,7,1,3,2,1947,3,2,511,3,3,2,136,68,0,0,0,0,0.0,0,0,0,7,2007,0,0,155000
2284,923225040,120,7,44,4224,1,0,3,0,3,0,2,13,2,2,3,0,5,7,1976,1976,1,1,5,5,2,0,3,2,3,4,3,4,5,0,1,0,785,1120,1,2,1,5,1060,0,0,1342,1,0,1,1,3,1,2,6,7,1,3,2,1948,1,2,572,3,3,2,100,110,0,0,0,0,0.0,0,0,0,6,2007,0,0,129900
2285,923225050,120,7,44,4224,1,0,3,0,3,0,2,13,2,2,3,0,5,5,1976,1976,1,1,5,5,2,0,3,2,3,4,3,2,5,0,1,0,747,1121,1,2,1,5,1142,0,0,1342,1,0,1,1,3,1,2,6,7,1,1,2,1948,3,2,528,3,3,2,536,90,0,0,0,0,0.0,3,0,0,8,2007,0,0,134000
796,905476230,120,5,42,4235,1,0,3,0,3,0,2,7,2,2,3,0,5,5,1984,1984,1,1,6,6,2,0,3,2,4,4,3,2,5,0,1,0,864,1121,1,2,1,5,1049,0,0,1343,0,0,1,1,2,1,3,5,7,0,0,2,1948,3,1,266,3,3,2,0,105,0,0,0,0,0.0,0,0,0,2,2009,0,0,139500
1160,533206050,120,2,59,4282,1,2,1,0,3,0,2,24,2,2,3,0,7,5,2004,2004,1,1,8,8,2,0,3,2,3,4,3,2,4,0,1,0,250,1124,1,4,1,5,1391,0,0,1344,0,0,1,1,2,1,3,5,7,0,0,2,1948,2,2,530,3,3,2,156,158,0,0,0,0,0.0,0,0,0,7,2008,0,0,196000
1835,533205110,120,2,45,4379,1,0,2,0,3,3,2,24,2,2,3,0,8,5,2004,2004,1,1,8,8,2,0,3,2,3,4,3,2,4,0,1,0,295,1127,1,4,1,5,1378,0,0,1344,0,0,1,1,2,1,3,6,7,1,4,2,1949,3,2,540,3,3,2,160,56,0,0,0,0,0.0,0,0,0,7,2007,0,0,214000
1170,533215040,120,2,42,4385,1,0,2,0,3,0,2,24,2,2,3,0,9,5,2001,2001,1,1,14,14,2,0,3,2,3,4,3,2,4,0,1,0,974,1127,1,4,1,5,1419,0,0,1344,2,0,1,1,2,1,4,5,7,1,3,2,1949,3,2,588,3,3,2,155,58,0,0,0,0,0.0,0,0,0,9,2008,0,0,290000
107,533253060,120,5,30,4420,1,0,2,0,3,2,2,9,2,2,3,0,8,5,1980,1980,1,1,15,17,2,0,3,2,4,4,3,2,4,0,1,0,370,1132,1,2,1,5,788,0,0,1344,2,0,1,1,1,1,3,3,7,1,3,6,1950,3,2,484,3,3,2,133,42,0,0,0,0,0.0,0,0,0,6,2010,0,0,155000
2157,907290140,120,7,36,4435,1,0,3,0,3,0,2,5,2,2,3,0,6,5,2003,2003,1,1,14,14,2,0,3,2,3,4,3,2,4,0,1,0,1181,1136,1,4,1,5,848,0,0,1347,1,0,1,1,1,1,3,3,7,0,0,2,1950,3,2,420,3,3,2,140,0,0,0,0,0,0.0,0,0,0,11,2007,0,0,131500
1469,907290150,120,7,37,4435,1,0,3,0,3,0,2,5,2,2,3,0,6,5,2003,2003,1,1,14,14,2,0,3,2,3,4,3,2,4,0,1,0,466,1141,1,4,1,5,848,0,0,1347,1,0,1,1,1,1,3,3,7,0,0,2,1950,3,2,420,3,3,2,140,0,0,0,0,0,0.0,0,0,0,3,2008,0,0,136500
2803,907290160,120,7,37,4435,1,0,3,0,3,0,2,5,2,2,3,0,6,5,2003,2003,1,1,14,14,2,0,3,2,3,4,3,2,4,0,1,0,520,1142,1,4,1,5,848,0,0,1348,0,0,1,1,1,1,3,4,7,0,0,2,1950,3,2,420,3,3,2,140,0,0,0,0,0,0.0,0,0,0,4,2006,0,0,133000
2804,907290230,120,7,37,4435,1,0,3,0,3,0,2,5,2,2,3,0,6,5,2004,2004,1,1,14,14,2,0,3,2,3,4,3,2,4,0,1,0,108,1142,1,4,1,5,848,0,0,1348,1,0,1,1,1,1,3,3,7,1,4,2,1950,2,2,420,3,3,2,140,0,0,0,0,0,0.0,0,0,0,5,2006,0,0,155900
1592,923203140,120,7,32,4500,1,0,3,0,3,3,2,14,2,2,3,0,6,5,1997,1997,3,1,14,14,2,0,3,2,3,4,3,2,4,0,1,0,468,1143,1,4,1,5,1189,0,0,1349,0,0,1,1,2,1,2,4,7,0,0,2,1950,2,2,392,3,3,2,0,122,0,0,0,0,0.0,0,0,0,4,2008,0,0,160500
972,923203110,120,7,32,4500,1,0,3,0,3,3,2,14,2,2,3,0,6,5,1998,1998,3,1,14,14,2,0,3,2,3,4,3,2,4,0,1,0,63,1143,1,4,1,5,1204,0,0,1350,0,0,1,1,2,1,2,5,7,0,0,2,1950,3,2,412,3,3,2,0,247,0,0,0,0,0.0,0,0,0,6,2009,0,0,162000
2906,923203090,120,7,32,4500,1,0,3,0,3,3,2,14,2,2,4,0,6,5,1998,1998,3,1,14,14,2,0,3,2,3,4,3,2,4,0,1,0,550,1144,1,4,1,5,1216,0,0,1350,1,0,1,1,2,1,2,5,7,0,0,2,1950,1,2,402,3,3,2,0,125,0,0,0,0,0.0,0,0,0,5,2006,0,0,164000
2907,923203100,120,7,32,4500,1,0,3,0,3,3,2,14,2,2,3,0,6,5,1998,1998,3,1,14,14,2,0,2,3,3,4,3,2,4,0,1,0,1092,1144,1,4,1,5,1337,0,0,1350,1,0,1,1,2,1,2,5,7,0,0,2,1950,3,2,405,3,3,2,0,199,0,0,0,0,0.0,0,0,0,3,2006,0,0,153500
1009,527183030,120,5,40,4671,1,0,2,2,3,0,2,25,2,2,3,0,8,5,1988,1989,1,1,6,6,2,0,2,2,3,4,3,2,4,0,1,0,1191,1144,1,3,1,5,1228,0,0,1352,0,0,1,1,2,1,3,5,7,1,4,2,1950,3,2,472,3,3,2,168,120,0,0,0,0,0.0,0,0,0,10,2008,0,0,189000
1634,527184020,120,5,38,4740,1,0,2,0,3,0,2,25,2,2,3,0,8,5,1988,1988,1,1,5,5,2,0,2,2,4,4,3,2,4,0,1,0,624,1144,1,3,1,5,1179,0,0,1352,0,0,1,1,2,1,2,5,7,0,0,2,1950,2,2,480,3,3,2,0,108,0,0,135,0,0.0,0,0,0,10,2007,0,0,182000
94,533205060,120,2,25,4835,1,0,2,0,3,2,2,24,2,2,3,0,7,5,2004,2005,1,1,8,8,2,0,2,2,3,4,3,2,4,0,1,0,326,1145,1,4,1,5,1488,0,0,1355,0,0,2,1,2,1,3,6,7,1,4,2,1951,3,2,506,3,3,2,168,50,0,0,0,0,0.0,0,0,0,3,2010,0,0,260000
7,527127150,120,5,41,4920,1,0,3,0,3,0,2,25,2,2,3,0,8,5,2001,2001,1,1,5,5,2,0,2,2,3,4,3,2,4,0,1,0,20,1145,1,4,1,5,1338,0,0,1355,0,0,2,1,2,1,3,6,7,0,0,2,1951,3,2,582,3,3,2,0,0,170,0,0,0,0.0,0,0,0,4,2010,0,0,213500
456,528175060,120,5,34,5001,1,0,2,0,3,0,2,18,2,2,4,0,7,5,2007,2008,1,1,14,14,0,0,2,2,3,4,3,2,4,0,1,0,30,1145,1,4,1,5,1314,0,0,1358,0,0,2,1,2,1,3,6,7,1,4,2,1953,2,2,626,3,3,2,172,62,0,0,0,0,0.0,0,0,0,7,2009,0,0,230000
8,527145080,120,5,43,5005,1,0,2,2,3,0,2,25,2,2,3,0,8,5,1992,1992,1,1,6,6,0,0,2,2,3,4,3,2,4,0,1,0,570,1148,1,4,1,5,1280,0,0,1358,0,0,1,0,2,1,3,5,7,0,0,2,1953,2,2,506,3,3,2,0,82,0,0,144,0,0.0,0,0,0,1,2010,0,0,191500
483,528253010,120,5,34,5063,1,0,3,0,3,0,2,18,2,2,4,0,7,5,2007,2008,1,1,14,14,0,0,2,2,3,4,3,2,4,0,1,0,357,1150,1,4,1,5,1314,0,0,1358,1,0,1,0,2,1,3,6,7,1,4,2,1953,2,2,626,3,3,2,172,62,0,0,0,0,0.0,0,0,0,4,2009,6,0,207500
1003,527145090,120,5,39,5070,1,0,2,2,3,0,2,25,2,2,3,0,8,5,1992,1992,1,1,6,6,0,0,2,2,3,4,3,2,4,0,1,0,576,1150,1,4,1,5,1280,0,0,1360,0,0,1,1,2,1,3,5,7,0,0,2,1953,2,2,506,3,3,2,0,82,0,0,144,0,0.0,0,0,0,8,2008,0,0,180000
1635,527184110,120,5,35,5118,1,0,2,2,3,0,2,25,2,2,3,0,8,5,1990,1990,1,1,5,5,0,0,2,2,3,4,3,2,4,0,1,0,1390,1152,1,3,1,5,1321,0,0,1360,0,0,1,0,1,1,3,4,7,1,3,2,1953,2,2,484,3,3,2,0,64,140,0,0,0,0.0,0,0,0,8,2007,0,0,212000
454,528174070,120,5,34,5122,1,0,2,0,3,0,2,18,2,2,4,0,6,5,2005,2005,1,1,14,14,0,0,2,2,3,4,3,2,4,0,1,0,470,1158,1,4,1,5,1306,0,0,1360,0,0,1,1,1,1,3,5,7,1,4,2,1953,2,2,624,3,3,2,170,63,0,0,0,0,0.0,0,0,0,3,2009,0,0,184500
