Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
483,528253010,120,RL,34,5063,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,0,Unf,0,357,1150,GasA,Ex,Y,SBrkr,1314,0,0,1358,1,0,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,1953,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,NA,NA,NA,0,4,2009,ConLw,Normal,207500
1003,527145090,120,RL,39,5070,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,0,Unf,0,576,1150,GasA,Ex,Y,SBrkr,1280,0,0,1360,0,0,1,1,2,1,Gd,5,Typ,0,NA,Attchd,1953,RFn,2,506,TA,TA,Y,0,82,0,0,144,0,NA,NA,NA,0,8,2008,WD ,Normal,180000
1635,527184110,120,RL,35,5118,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,0,Unf,0,1390,1152,GasA,Gd,Y,SBrkr,1321,0,0,1360,0,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1953,RFn,2,484,TA,TA,Y,0,64,140,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,212000
454,528174070,120,RL,34,5122,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,0,Unf,0,470,1158,GasA,Ex,Y,SBrkr,1306,0,0,1360,0,0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,1953,RFn,2,624,TA,TA,Y,170,63,0,0,0,0,NA,NA,NA,0,3,2009,WD ,Normal,184500
453,528174060,120,RL,34,5381,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,NA,BLQ,0,Unf,0,1349,1161,GasA,Ex,Y,SBrkr,1306,0,0,1361,0,0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,1954,RFn,2,624,TA,TA,Y,170,63,0,0,0,0,NA,NA,NA,0,8,2009,WD ,Normal,196000
1002,527140090,120,RL,41,5395,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,NA,BLQ,0,Unf,0,200,1162,GasA,Gd,Y,SBrkr,1337,0,0,1362,0,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1954,RFn,2,462,TA,TA,Y,96,0,70,168,0,0,NA,NA,NA,0,10,2008,WD ,Normal,180000
29,527427230,120,RH,26,5858,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,No,BLQ,0,Unf,0,1232,1162,GasA,Ex,Y,SBrkr,1337,0,0,1362,0,0,1,1,2,1,Gd,5,Typ,1,Fa,Attchd,1956,Fin,2,511,TA,TA,Y,203,68,0,0,0,0,NA,NA,NA,0,6,2010,WD ,Normal,184000
1010,527183060,120,RL,65,5950,Pave,NA,IR1,HLS,AllPub,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,138,1166,GasA,Gd,Y,SBrkr,1337,0,0,1362,0,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1957,RFn,2,462,TA,TA,Y,0,73,154,0,0,0,NA,NA,NA,0,4,2008,WD ,Normal,188500
462,528186180,120,RL,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,817,1169,GasA,Ex,Y,SBrkr,1324,0,0,1362,1,0,1,1,2,1,Gd,6,Typ,1,Gd,Attchd,1961,Fin,2,550,TA,TA,Y,192,38,0,0,0,0,NA,NA,NA,0,12,2009,WD ,Normal,254000
1076,528186160,120,RL,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,827,1169,GasA,Ex,Y,SBrkr,1342,0,0,1363,0,0,1,1,2,1,Gd,6,Typ,1,Gd,Attchd,1961,Fin,2,550,TA,TA,Y,0,35,0,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,234250
1077,528186170,120,RL,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,443,1170,GasA,Ex,Y,SBrkr,1342,0,0,1364,0,0,1,1,2,1,Gd,6,Typ,1,Gd,Attchd,1961,RFn,2,550,TA,TA,Y,0,35,0,0,0,0,NA,NA,NA,0,2,2008,WD ,Normal,219500
1719,528174040,120,RL,41,6289,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,NA,TA,No,GLQ,0,Unf,0,861,1174,GasA,Ex,Y,SBrkr,1362,0,0,1364,1,0,1,1,2,1,Gd,6,Typ,1,Gd,Attchd,1962,RFn,2,460,TA,TA,Y,192,28,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal,207000
1722,528181080,120,RL,44,6442,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,NA,TA,No,GLQ,0,Unf,0,504,1175,GasA,Ex,Y,SBrkr,1370,0,0,1365,0,0,1,1,2,1,Gd,6,Typ,1,Gd,Attchd,1963,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,NA,NA,NA,0,10,2007,WD ,Normal,202500
460,528180130,120,RL,48,6472,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,NA,TA,No,GLQ,0,Unf,0,884,1176,GasA,Ex,Y,SBrkr,1456,0,0,1365,0,0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1963,RFn,2,539,TA,TA,Y,192,42,0,0,0,0,NA,NA,NA,0,4,2009,WD ,Normal,248500
2280,923203010,120,RM,62,6710,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,0,Unf,0,641,1179,GasA,Ex,Y,SBrkr,936,0,0,1365,1,0,2,1,0,1,TA,3,Typ,0,NA,Attchd,1963,Fin,2,460,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal,140000
452,528174050,120,RL,47,6904,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,0,Unf,0,684,1179,GasA,Ex,Y,SBrkr,1358,0,0,1367,0,0,1,1,2,1,Gd,6,Typ,1,Gd,Attchd,1965,RFn,2,484,TA,TA,Y,192,36,0,0,0,0,NA,NA,NA,0,8,2009,WD ,Normal,213000
2404,528174080,120,RL,43,7052,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,0,Unf,0,432,1181,GasA,Ex,Y,SBrkr,1364,0,0,1367,1,0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,1967,RFn,2,484,TA,TA,Y,192,36,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,185850
50,528181050,120,RL,41,7132,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,0,Unf,0,313,1187,GasA,Ex,Y,SBrkr,1370,0,0,1368,0,0,1,1,2,1,Gd,6,Typ,1,Gd,Attchd,1968,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,NA,NA,NA,0,4,2010,WD ,Normal,205000
79,531452050,120,RL,50,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,GLQ,0,Unf,0,126,1189,GasA,TA,Y,SBrkr,752,0,0,1368,2,0,2,1,2,1,TA,4,Typ,0,NA,Attchd,1968,Unf,1,264,TA,TA,Y,353,0,0,0,90,0,NA,MnPrv,NA,0,2,2010,WD ,Normal,125000
2482,531452100,120,RL,50,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,TA,TA,No,GLQ,0,Unf,0,79,1191,GasA,Gd,Y,SBrkr,1217,0,0,1369,1,0,2,1,2,1,Gd,5,Typ,0,NA,Attchd,1968,RFn,2,484,TA,TA,Y,0,64,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,151000
549,531452070,120,RL,50,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0,TA,TA,PConc,TA,TA,No,GLQ,0,Unf,0,94,1191,GasA,Gd,Y,SBrkr,1332,0,0,1370,0,0,1,1,2,1,Gd,5,Typ,0,NA,Attchd,1969,RFn,2,542,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,2,2009,WD ,Normal,145000
2481,531452080,120,RL,50,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,TA,TA,No,GLQ,0,Unf,0,823,1194,GasA,Gd,Y,SBrkr,1398,0,0,1370,0,0,1,1,2,1,Gd,5,Typ,0,NA,Attchd,1969,RFn,2,542,TA,TA,Y,0,46,0,0,0,0,NA,MnPrv,NA,0,7,2006,WD ,Normal,172000
352,527132090,120,RL,61,7380,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,TA,TA,No,LwQ,116,Unf,0,811,1195,GasA,Ex,Y,SBrkr,1478,0,0,1374,0,0,2,1,2,1,TA,5,Typ,0,NA,Attchd,1973,Fin,2,495,TA,TA,Y,168,43,0,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,240000
1716,528174010,120,RL,61,7577,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,NA,116,Unf,0,961,1196,GasA,Ex,Y,SBrkr,1362,0,0,1374,0,0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,1975,RFn,2,460,TA,TA,Y,192,28,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal,194700
78,531452020,120,RL,55,7892,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Rec,119,Unf,0,142,1196,GasA,TA,Y,SBrkr,918,0,0,1375,0,0,2,1,2,1,TA,5,Typ,1,TA,Attchd,1977,Unf,1,264,TA,TA,Y,28,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,Normal,99500
1149,531452140,120,RL,55,7892,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,TA,TA,No,Rec,122,Unf,0,556,1199,GasA,Ex,Y,SBrkr,1199,0,0,1376,0,0,2,1,2,1,Gd,5,Typ,0,NA,Attchd,1977,RFn,2,530,TA,TA,Y,0,63,0,0,0,0,NA,NA,NA,0,3,2008,WD ,Normal,153900
76,531451110,120,RL,50,8012,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,815,1202,GasA,TA,Y,SBrkr,923,0,0,1376,0,0,2,1,2,1,TA,5,Typ,1,TA,Attchd,1979,RFn,1,264,TA,TA,Y,80,0,0,0,0,0,NA,NA,NA,0,5,2010,WD ,Normal,143000
1080,528190010,120,RM,59,8198,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,Rec,168,Unf,0,130,1204,GasA,Ex,Y,SBrkr,1358,0,0,1376,0,0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,1984,RFn,2,484,TA,TA,Y,192,30,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,207000
2364,527427210,120,RH,26,8773,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,MetalSd,MetalSd,None,134,TA,TA,PConc,TA,TA,No,Unf,234,Unf,0,462,1208,GasA,Ex,Y,SBrkr,1419,0,0,1377,1,0,2,1,2,1,Gd,4,Typ,0,NA,Attchd,1999,Fin,2,543,TA,TA,Y,196,68,0,0,0,0,NA,NA,NA,0,9,2006,WD ,Normal,190000
1854,533250190,120,RL,50,9466,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,None,650,TA,TA,PConc,TA,TA,No,Unf,280,Unf,1073,1115,1212,GasA,Ex,Y,SBrkr,1494,0,0,1378,0,0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2007,Fin,2,478,TA,TA,Y,0,30,0,0,217,0,NA,NA,NA,0,5,2007,WD ,Normal,279700
936,909451180,160,RM,24,1300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkCmn,0,Ex,TA,CBlock,Ex,Ex,Av,ALQ,288,Unf,0,1143,1214,GasA,TA,Y,SBrkr,561,668,0,1378,1,0,2,1,2,1,TA,5,Typ,1,TA,Attchd,1895,Fin,2,462,TA,TA,Y,150,0,0,0,0,0,NA,GdPrv,NA,0,5,2009,WD ,Normal,124000
330,923226250,160,RM,21,1476,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkCmn,0,Fa,TA,CBlock,Ex,Fa,Av,ALQ,300,Unf,0,966,1216,GasA,Ex,Y,SBrkr,546,546,0,1381,1,0,2,1,3,1,TA,5,Typ,0,NA,NA,1900,NA,0,0,NA,NA,Y,200,26,0,0,0,0,NA,NA,NA,0,3,2010,WD ,Normal,76000
1600,923228080,160,RM,21,1477,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CompShg,CemntBd,CmentBd,BrkCmn,0,Fa,Gd,CBlock,Ex,Fa,Av,ALQ,300,Unf,0,131,1216,GasA,Ex,Y,SBrkr,546,546,0,1382,0,0,2,1,3,1,TA,6,Typ,0,NA,NA,1910,NA,0,0,NA,NA,Y,187,0,0,0,0,0,NA,NA,NA,0,3,2008,WD ,Normal,98000
2915,923226290,160,RM,21,1484,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkCmn,0,Fa,TA,CBlock,Ex,Fa,Av,ALQ,300,Unf,0,396,1217,GasA,TA,Y,SBrkr,546,546,0,1382,0,0,2,1,3,1,TA,5,Typ,0,NA,Attchd,1910,Unf,1,253,TA,Fa,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,79400
934,909451100,160,RM,24,1488,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1992,Gable,CompShg,MetalSd,MetalSd,BrkCmn,0,Fa,Gd,CBlock,Ex,Fa,Av,ALQ,366,Unf,0,1318,1219,GasA,TA,Y,SBrkr,561,668,0,1384,0,0,2,1,2,1,Gd,5,Typ,1,TA,Attchd,1915,Fin,2,462,TA,TA,Y,176,0,0,0,0,0,NA,GdPrv,NA,0,10,2009,WD ,Normal,137000
2288,923228220,160,RM,21,1495,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkCmn,0,Fa,TA,CBlock,Ex,Fa,Av,ALQ,405,Unf,0,25,1220,GasA,Ex,Y,SBrkr,546,546,0,1385,0,0,1,1,3,1,TA,5,Typ,0,NA,NA,1916,NA,0,0,NA,NA,Y,0,64,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal,93900
2286,923226300,160,RM,21,1504,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkCmn,0,Fa,TA,CBlock,Ex,Fa,Av,ALQ,476,Unf,0,474,1221,GasA,TA,Y,SBrkr,546,546,0,1387,0,0,2,1,3,1,TA,5,Typ,0,NA,Attchd,1917,Unf,1,253,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal,85500
2919,923228210,160,RM,21,1526,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Fa,TA,CBlock,Ex,Fa,Av,ALQ,480,Unf,0,448,1222,GasA,TA,Y,SBrkr,546,546,0,1387,1,0,1,1,3,1,TA,5,Typ,0,NA,NA,1920,NA,0,0,NA,NA,Y,0,34,0,0,0,0,NA,GdPrv,NA,0,6,2006,WD ,Normal,79500
2918,923228180,160,RM,21,1533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Fa,TA,CBlock,Ex,Fa,Av,ALQ,552,Unf,0,80,1226,GasA,TA,Y,SBrkr,546,546,0,1388,0,0,2,0,3,1,TA,5,Typ,0,NA,CarPort,1920,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,12,2006,WD ,Abnorml,87550
979,923228150,160,RM,21,1533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Fa,TA,CBlock,Fa,Fa,Av,ALQ,735,Unf,0,89,1226,GasA,TA,Y,SBrkr,798,546,0,1389,0,0,2,0,3,1,TA,6,Typ,1,TA,NA,1920,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD ,Normal,97000
935,909451140,160,RM,24,1612,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Fa,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,89,1226,GasA,TA,Y,SBrkr,561,668,0,1390,1,0,1,1,2,1,TA,5,Typ,1,TA,Attchd,1920,Fin,2,462,TA,TA,Y,154,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD ,Normal,121000
2371,527451450,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,90,1226,GasA,TA,Y,SBrkr,483,465,0,1391,0,0,2,1,2,1,TA,5,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,89000
1044,527451290,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,437,1228,GasA,TA,Y,SBrkr,483,504,0,1392,0,0,2,1,2,1,TA,4,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2008,COD,Abnorml,85400
30,527451180,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,936,1228,GasA,TA,Y,SBrkr,483,504,0,1392,0,0,2,1,2,1,TA,5,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,275,0,0,0,0,0,NA,NA,NA,0,2,2010,COD,Normal,96000
403,527450280,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,135,1228,GasA,TA,Y,SBrkr,483,504,0,1396,0,0,2,0,2,1,TA,5,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,111000
406,527451540,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,440,1232,GasA,TA,Y,SBrkr,483,504,0,1398,0,0,2,1,2,1,TA,5,Typ,0,NA,Detchd,1920,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,97000
407,527451640,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,728,1235,GasA,Gd,Y,SBrkr,483,504,0,1398,1,0,2,1,2,1,Gd,5,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,250,0,0,0,0,0,NA,NA,NA,0,5,2009,WD ,Normal,118000
1040,527450110,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,36,1235,GasA,TA,Y,SBrkr,483,504,0,1400,0,0,2,1,2,1,TA,5,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,52,0,0,0,0,0,NA,NA,NA,0,2,2008,WD ,Normal,103400
1041,527450250,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,554,1237,GasA,TA,Y,SBrkr,483,504,0,1402,0,0,2,1,2,1,TA,5,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,11,2008,WD ,Normal,100000
1045,527451400,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,132,1237,GasA,TA,Y,SBrkr,483,504,0,1404,1,0,2,0,2,1,TA,5,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2008,WD ,Normal,89500
